id,gender,dob,date,n_trial,test_stage,condition,tested_position,shape_0,shape_1,shape_2,shape_3,color_0,color_1,color_2,color_3,color_angle_0,color_angle_1,color_angle_2,color_angle_3,correct_response,correct_response_angle,response,response_angle,wheel_rotation,reaction_time
pri_eyetracking_sim_ss4_0,M,0/0/1900,2022_Apr_26_1201,11,test,Prioritise3,0,square,triangle,circle,cross,"0.7599790593392,0.278698430329378,-1.0","1.0,-0.030699357614306977,-1.0","0.4981526525436166,0.3791643150394166,-1.0","0.9342399836420399,0.1906568045828605,-1.0",99,53,121,84,"0.7599790593392,0.278698430329378,-1.0",99,"-0.10674528321075638,0.4597702151299572,0.3704541436797111",221,203,1.3014538999996148
pri_eyetracking_sim_ss4_0,M,0/0/1900,2022_Apr_26_1201,12,test,Prioritise4,3,circle,square,triangle,cross,"1.0,0.007155954649565421,-1.0","-0.14097292288545527,0.4934633616179327,-0.004268922352566595","1.0,-0.1558548551326704,-0.7405909184559469","0.43579397082986615,0.29501209376045523,0.6694809165992386",58,193,36,266,"0.43579397082986615,0.29501209376045523,0.6694809165992386",266,"1.0,-0.21761393967782516,0.1537648375256555",339,86,4.217514599993592
pri_eyetracking_sim_ss4_0,M,0/0/1900,2022_Apr_26_1201,13,test,Prioritise3,1,square,cross,triangle,circle,"1.0,-0.07604755533137741,-1.0","0.4282253351913974,0.40067838587068505,-1.0","0.38240568475417525,0.4136729392938614,-1.0","1.0,-0.2853220527670477,-0.0836186653125478",47,127,131,356,"0.4282253351913974,0.40067838587068505,-1.0",127,"0.18599750731146814,0.3752337008299145,0.6114718629309206",249,180,1.780167100005201
pri_eyetracking_sim_ss4_0,M,0/0/1900,2022_Apr_26_1201,14,test,Prioritise2,2,cross,triangle,square,circle,"1.0,-0.14190666083918357,-0.7896703829265752","0.11962807502985351,0.3945255124543332,0.5809118383777745","0.5438403016684124,0.25535465854340766,0.6719910833849003","1.0,-0.19319706407583936,0.20612000948251996",38,244,273,335,"0.5438403016684124,0.25535465854340766,0.6719910833849003",273,"1.0,0.04460337025072447,-1.0",63,105,1.5182281000015792
pri_eyetracking_sim_ss4_0,M,0/0/1900,2022_Apr_26_1201,15,test,Prioritise4,0,square,cross,triangle,circle,"1.0,-0.265680167273015,0.01659727634298691","0.7718332302050808,0.2733134055615505,-1.0","1.0,-0.11314379054822865,-0.9277147292103822","-0.15857178695416452,0.48845422840718666,0.1127707600476957",349,98,42,201,"1.0,-0.265680167273015,0.01659727634298691",349,"-0.15601024525342333,0.4900377710624384,0.08414494382818494",199,0,1.3848780999978771
pri_eyetracking_sim_ss4_0,M,0/0/1900,2022_Apr_26_1201,16,test,Prioritise3,3,cross,triangle,square,circle,"0.003196340864616065,0.48789947231709707,-0.3930376390559923","0.05398205218015839,0.48170764156945833,-0.5023703861935837","0.8072476110492377,0.25673500061136667,-1.0","-0.15218698220497417,0.491399065672369,0.0550849709310266",169,163,95,197,"-0.15218698220497417,0.491399065672369,0.0550849709310266",197,"0.4981526525436166,0.3791643150394166,-1.0",121,94,1.7720989999943413
pri_eyetracking_sim_ss4_0,M,0/0/1900,2022_Apr_26_1201,17,test,Prioritise4,1,circle,square,cross,triangle,"1.0,-0.2352776592018201,-0.4968859262116322","-0.1160886962144162,0.49493957268076216,-0.09618366371381681","0.3937919637711427,0.41052389502637143,-1.0","0.7718332302050808,0.2733134055615505,-1.0",23,187,130,98,"-0.1160886962144162,0.49493957268076216,-0.09618366371381681",187,"1.0,-0.28704790815198966,-0.09816451385922986",357,62,3.5378278999996837
pri_eyetracking_sim_ss4_0,M,0/0/1900,2022_Apr_26_1201,18,test,Prioritise1,3,triangle,cross,square,circle,"1.0,-0.19319706407583936,0.20612000948251996","1.0,-0.2117453636986133,0.16700499532847024","0.7599790593392,0.278698430329378,-1.0","-0.05680994196765965,0.4931478034098584,-0.2567707460520542",335,338,99,177,"-0.05680994196765965,0.4931478034098584,-0.2567707460520542",177,"0.019624625934283157,0.48605247051678724,-0.428609032695351",167,243,2.1175451000017347
pri_eyetracking_sim_ss4_0,M,0/0/1900,2022_Apr_26_1201,19,test,Prioritise2,0,cross,triangle,square,circle,"-0.10587186235375057,0.4950046804635242,-0.12755688133261178","0.4282253351913974,0.40067838587068505,-1.0","1.0,-0.18262560807777894,-0.6564771422547051","1.0,-0.18904346603826983,-0.637249894721835",185,127,32,31,"-0.10587186235375057,0.4950046804635242,-0.12755688133261178",185,"1.0,-0.1159761024614836,0.3405028198215041",324,202,9.88128260000667
pri_eyetracking_sim_ss4_0,M,0/0/1900,2022_Apr_26_1201,20,test,Prioritise1,0,circle,triangle,square,cross,"0.6056610145008174,0.2310032177113197,0.6677762187869551","0.09441071644993415,0.40170970408167506,0.5670564126145141","0.8314067698500829,0.129644828397681,0.6162087510840306","0.9001622899209403,0.20948101299508481,-1.0",277,242,292,87,"0.6056610145008174,0.2310032177113197,0.6677762187869551",277,"1.0,-0.2288330890480459,0.12700076968242469",341,70,19.101475399991614
