id,gender,dob,date,n_trial,test_stage,condition,tested_position,shape_0,shape_1,shape_2,shape_3,color_0,color_1,color_2,color_3,color_angle_0,color_angle_1,color_angle_2,color_angle_3,correct_response,correct_response_angle,response,response_angle,wheel_rotation,reaction_time
Pri_ET_Study1_5,M,0/0/1900,2022-07-11_13h49.44.662,20,test,Prioritise3,1,triangle,square,circle,cross,"-0.07020697204541848,0.49392917223661503,-0.22388609625324785","1.0,-0.16269839246793216,-0.7181852224820324","1.0,-0.007413941176475647,0.4855113905503705","0.9788490541088481,0.1646703741338249,-1.0",179,35,310,80,"1.0,-0.16269839246793216,-0.7181852224820324",35,"-0.10043403746491275,0.49495767021285575,-0.14337977127983403",184,266,4.339758999999958
Pri_ET_Study1_5,M,0/0/1900,2022-07-11_13h49.44.662,21,test,Prioritise2,3,circle,triangle,square,cross,"0.4397882380638529,0.39726260220805054,-1.0","1.0,-0.16655302622891022,0.25673909055504174","1.0,0.1377261376429495,-1.0","1.0,-0.2583995670372059,-0.4160170008955538",126,331,76,18,"1.0,-0.2583995670372059,-0.4160170008955538",18,"1.0,-0.03828278687151976,-1.0",52,301,2.82683940000004
Pri_ET_Study1_5,M,0/0/1900,2022-07-11_13h49.44.662,22,test,Prioritise2,1,square,triangle,circle,cross,"0.1184165720364383,0.4719787961363635,-0.6454646836219573","0.6646065852612066,0.3192149609683923,-1.0","-0.07115460775268467,0.4487065849390661,0.42510855757080535","1.0,-0.09100024043058197,-1.0",156,107,226,45,"0.6646065852612066,0.3192149609683923,-1.0",107,"1.0,0.14454808295369936,-1.0",77,48,3.295510400000012
Pri_ET_Study1_5,M,0/0/1900,2022-07-11_13h49.44.662,23,test,Prioritise2,0,square,circle,triangle,cross,"1.0,-0.29113614091237483,-0.20140827106110581","0.4665589352747248,0.2840716923699367,0.6714844115718321","-0.09355100115627091,0.45554214766479406,0.3928507547204487","1.0,-0.07783297952557244,0.3960373748090056",4,268,223,319,"1.0,-0.29113614091237483,-0.20140827106110581",4,"0.6056610145008174,0.2310032177113197,0.6677762187869551",277,359,2.685487099999932
Pri_ET_Study1_5,M,0/0/1900,2022-07-11_13h49.44.662,24,test,Prioritise3,2,circle,cross,square,triangle,"0.6670955436242052,0.20546863097446266,0.6594879335101997","-0.14715582087117385,0.4925402828135286,0.025608434090147236","1.0,-0.28715474606071,-0.26149890951485844","0.4397882380638529,0.39726260220805054,-1.0",281,195,8,126,"1.0,-0.28715474606071,-0.26149890951485844",8,"0.5128942075651803,0.26707393527284795,0.6725600501236935",271,259,3.1906452999999146
Pri_ET_Study1_5,M,0/0/1900,2022-07-11_13h49.44.662,25,test,Prioritise2,2,circle,triangle,cross,square,"1.0,-0.18904346603826983,-0.637249894721835","0.05398205218015839,0.48170764156945833,-0.5023703861935837","0.6407010103455535,0.32862970770224886,-1.0","1.0,-0.19952917352700617,0.19318579588388318",31,163,109,336,"0.6407010103455535,0.32862970770224886,-1.0",109,"1.0,0.07402842417913646,-1.0",67,43,2.648180899999943
Pri_ET_Study1_5,M,0/0/1900,2022-07-11_13h49.44.662,26,test,Prioritise3,2,circle,triangle,cross,square,"0.38995744222104256,0.31083082350540914,0.6645497918058341","1.0,-0.2352776592018201,-0.4968859262116322","0.9677931896988998,0.1712594071065523,-1.0","0.21850949126575658,0.4532202130288874,-0.9933869065076532",263,23,81,146,"0.9677931896988998,0.1712594071065523,-1.0",81,"1.0,0.10281785561567158,-1.0",71,57,3.120900800000072
Pri_ET_Study1_5,M,0/0/1900,2022-07-11_13h49.44.662,27,test,Prioritise1,2,cross,triangle,square,circle,"1.0,-0.26238457869240295,-0.4002073564444957","0.8886984490493344,0.21562474761751438,-1.0","0.03525654226328623,0.4183671124064994,0.5284836519992187","-0.10043403746491275,0.49495767021285575,-0.14337977127983403",17,88,237,184,"0.03525654226328623,0.4183671124064994,0.5284836519992187",237,"1.0,-0.09842467873037941,-1.0",44,211,3.303925999999933
Pri_ET_Study1_5,M,0/0/1900,2022-07-11_13h49.44.662,28,test,Prioritise3,0,cross,circle,square,triangle,"1.0,-0.25779156666188097,0.04465505589445962","0.09948789533259128,0.47503830359136323,-0.601955130836429","1.0,-0.08353952619481586,-1.0","0.9575099088241161,0.0625393185362546,0.5595685159060846",347,158,46,301,"1.0,-0.25779156666188097,0.04465505589445962",347,"0.4204673865307198,0.3003640950728248,0.6680936776579738",265,33,12.167216100000019
Pri_ET_Study1_5,M,0/0/1900,2022-07-11_13h49.44.662,29,test,Prioritise1,0,triangle,square,circle,cross,"-0.09478536258948067,0.49485771099788134,-0.15929400236046964","0.854028730639278,0.2336538600688729,-1.0","0.7874973343482177,0.15108074255601633,0.6309286527694675","1.0,-0.2288330890480459,0.12700076968242469",183,91,289,341,"-0.09478536258948067,0.49485771099788134,-0.15929400236046964",183,"0.49743207809976986,0.2728177294164349,0.672458831583457",270,16,2.642296099999953
Pri_ET_Study1_5,M,0/0/1900,2022-07-11_13h49.44.662,30,test,Prioritise4,1,triangle,cross,square,circle,"1.0,-0.2618543528600009,0.0306611530728087","0.9898363577373541,0.15802139914365565,-1.0","-0.15913672951032076,0.48350679120805196,0.18230705521727808","0.4630300053623657,0.39022810787803497,-1.0",348,79,206,124,"0.9898363577373541,0.15802139914365565,-1.0",79,"-0.02724900693809007,0.43596400275120595,0.47511170232003863",231,354,3.18645360000005
Pri_ET_Study1_5,M,0/0/1900,2022-07-11_13h49.44.662,31,test,Prioritise3,1,circle,square,cross,triangle,"0.4981526525436166,0.3791643150394166,-1.0","0.18599750731146814,0.3752337008299145,0.6114718629309206","1.0,0.01469043779870538,-1.0","1.0,-0.19319706407583936,0.20612000948251996",121,249,59,335,"0.18599750731146814,0.3752337008299145,0.6114718629309206",249,"0.9454860823634645,0.18425356693025585,-1.0",83,56,4.243230599999947
Pri_ET_Study1_5,M,0/0/1900,2022-07-11_13h49.44.662,32,test,Prioritise4,0,square,triangle,circle,cross,"1.0,-0.2583995670372059,-0.4160170008955538","0.49743207809976986,0.2728177294164349,0.672458831583457","0.19781922438295352,0.4574422518266765,-0.8818361039644314","1.0,-0.15960027999342463,0.2690977661520819",18,270,148,330,"1.0,-0.2583995670372059,-0.4160170008955538",18,"0.8886984490493344,0.21562474761751438,-1.0",88,322,3.6047247000000198
Pri_ET_Study1_5,M,0/0/1900,2022-07-11_13h49.44.662,33,test,Prioritise4,3,cross,triangle,circle,square,"1.0,-0.18672585607811187,0.21894575397790916","0.04521328814621106,0.4828757040428189,-0.4835461552047625","1.0,0.0885108071490186,-1.0","0.5335383805596645,0.36747902832868284,-1.0",334,164,69,118,"0.5335383805596645,0.36747902832868284,-1.0",118,"0.19781922438295352,0.4574422518266765,-0.8818361039644314",148,31,3.3038361000000123
Pri_ET_Study1_5,M,0/0/1900,2022-07-11_13h49.44.662,34,test,Prioritise4,3,circle,square,cross,triangle,"-0.1582066093163167,0.48234509352938293,0.19584550247902222","1.0,-0.07007995956776203,0.4066709204115653","0.6287517000804042,0.333230015934751,-1.0","1.0,-0.18262560807777894,-0.6564771422547051",207,318,110,32,"1.0,-0.18262560807777894,-0.6564771422547051",32,"1.0,0.0520116041796701,-1.0",64,290,3.07764880000002
Pri_ET_Study1_5,M,0/0/1900,2022-07-11_13h49.44.662,35,test,Prioritise4,3,cross,circle,square,triangle,"-0.15691856372514257,0.4811251279442219,0.20925454252068332","0.2607905457923898,0.44405077031286466,-1.0","1.0,0.022205290041545256,-1.0","1.0,-0.2812391217555803,-0.30713162009795525",208,142,60,11,"1.0,-0.2812391217555803,-0.30713162009795525",11,"1.0,-0.21911833444213913,-0.5474132739956148",26,152,3.670897000000082
Pri_ET_Study1_5,M,0/0/1900,2022-07-11_13h49.44.662,36,test,Prioritise1,2,square,circle,cross,triangle,"-0.07115460775268467,0.4487065849390661,0.42510855757080535","-0.10587186235375057,0.4950046804635242,-0.12755688133261178","0.9677931896988998,0.1712594071065523,-1.0","1.0,-0.04666697700988032,0.4375655321668761",226,185,81,315,"0.9677931896988998,0.1712594071065523,-1.0",81,"-0.11280811015512238,0.4617870748317987,0.35899735609320693",220,58,5.953430900000058
Pri_ET_Study1_5,M,0/0/1900,2022-07-11_13h49.44.662,37,test,Prioritise4,0,cross,triangle,square,circle,"-0.15971287347422924,0.4846106035432911,0.16864202556096686","1.0,-0.14190666083918357,-0.7896703829265752","0.9439739668489959,0.07017173146500566,0.5667550331301558","1.0,-0.24425036060701033,0.08619108045783674",205,38,300,344,"-0.15971287347422924,0.4846106035432911,0.16864202556096686",205,"0.6885060196604067,0.3095143481419429,-1.0",105,170,3.7453021000000035
Pri_ET_Study1_5,M,0/0/1900,2022-07-11_13h49.44.662,38,test,Prioritise3,3,square,triangle,circle,cross,"1.0,0.14454808295369936,-1.0","0.49743207809976986,0.2728177294164349,0.672458831583457","1.0,-0.0932311933171065,0.374286934875081","0.28235212283095645,0.4390974279014652,-1.0",77,270,321,140,"0.28235212283095645,0.4390974279014652,-1.0",140,"0.23950483221035568,0.4487573681220651,-1.0",144,296,2.6213990999999623
Pri_ET_Study1_5,M,0/0/1900,2022-07-11_13h49.44.662,39,test,Prioritise4,1,circle,triangle,cross,square,"0.3148218664135791,0.3356097028178475,0.6512264970146455","0.557247182986663,0.35934004439537626,-1.0","1.0,-0.23930972970484676,0.09987881270213972","0.984183681480933,0.0471694796759472,0.544551712303033",258,116,343,303,"0.557247182986663,0.35934004439537626,-1.0",116,"0.1673887875274096,0.46333008938060627,-0.7729226224565875",151,151,4.826844899999969
Pri_ET_Study1_5,M,0/0/1900,2022-07-11_13h49.44.662,40,test,Prioritise4,0,cross,square,triangle,circle,"0.8022226392771252,0.14399413187212562,0.6262603189685363","1.0,-0.19319706407583936,0.20612000948251996","-0.03545149328753128,0.4915787209123279,-0.3069086161051545","1.0,-0.24030349193845646,-0.4804258498410512",290,335,174,22,"0.8022226392771252,0.14399413187212562,0.6262603189685363",290,"1.0,0.08129056571751603,-1.0",68,271,7.085506499999838
Pri_ET_Study1_5,M,0/0/1900,2022-07-11_13h49.44.662,41,test,NoPrioritise,0,circle,square,cross,triangle,"1.0,-0.1694459751095364,-0.6968170409133772","-0.11109230792064029,0.494998675286374,-0.11182488810932678","1.0,0.00043266500642058503,0.4945408245860483","0.3000437839717358,0.34032750492681907,0.6478023910819077",34,186,309,257,"1.0,-0.1694459751095364,-0.6968170409133772",34,"1.0,-0.053431764767480794,-1.0",50,85,5.377733399999897
Pri_ET_Study1_5,M,0/0/1900,2022-07-11_13h49.44.662,42,test,Prioritise2,2,triangle,circle,cross,square,"1.0,-0.2885749142137033,-0.24639910949319843","0.7726890832158932,0.15810653737494773,0.6353563968956581","-0.020427730643879483,0.49026716567376205,-0.3409363637973366","0.9001622899209403,0.20948101299508481,-1.0",7,288,172,87,"-0.020427730643879483,0.49026716567376205,-0.3409363637973366",172,"0.8072476110492377,0.25673500061136667,-1.0",95,190,3.4580995999999686
Pri_ET_Study1_5,M,0/0/1900,2022-07-11_13h49.44.662,43,test,Prioritise1,2,circle,triangle,square,cross,"0.6210691465439071,0.22472865664823272,0.6660842894513506","0.9788490541088481,0.1646703741338249,-1.0","-0.02724900693809007,0.43596400275120595,0.47511170232003863","1.0,-0.2696580629443429,-0.3688697412252795",278,80,231,15,"-0.02724900693809007,0.43596400275120595,0.47511170232003863",231,"1.0,-0.18672585607811187,0.21894575397790916",334,95,9.393573099999912
Pri_ET_Study1_5,M,0/0/1900,2022-07-11_13h49.44.662,44,test,Prioritise4,2,triangle,circle,cross,square,"0.22896995211020998,0.45101907426419996,-1.0","1.0,-0.17339639938985352,0.2442586263282529","0.28536486694739915,0.3449661378960809,0.6441272460635925","0.9001622899209403,0.20948101299508481,-1.0",145,332,256,87,"0.28536486694739915,0.3449661378960809,0.6441272460635925",256,"0.28536486694739915,0.3449661378960809,0.6441272460635925",256,69,2.0487247000000934
Pri_ET_Study1_5,M,0/0/1900,2022-07-11_13h49.44.662,45,test,Prioritise3,1,circle,triangle,square,cross,"0.9454860823634645,0.18425356693025585,-1.0","0.1997782184249719,0.37114427631595914,0.6168699381761522","1.0,-0.27259515439613147,-0.011730747350127468","0.4282253351913974,0.40067838587068505,-1.0",83,250,351,127,"0.1997782184249719,0.37114427631595914,0.6168699381761522",250,"0.13253781604398185,0.3908200528647623,0.5874938236427092",245,223,4.962184799999932
Pri_ET_Study1_5,M,0/0/1900,2022-07-11_13h49.44.662,46,test,Prioritise1,0,triangle,square,circle,cross,"1.0,0.10990102188412854,-1.0","0.0809641014742315,0.4778728517952051,-0.560834903418019","-0.15325530146069954,0.47850880592239364,0.23567289266690317","1.0,-0.2759589912597996,-0.3378595329546661",72,160,210,13,"1.0,0.10990102188412854,-1.0",72,"1.0,0.08129056571751603,-1.0",68,220,4.311787699999968
Pri_ET_Study1_5,M,0/0/1900,2022-07-11_13h49.44.662,47,test,Prioritise4,0,circle,triangle,square,cross,"-0.14097292288545527,0.4934633616179327,-0.004268922352566595","1.0,-0.015267259554568757,0.4762913260168815","0.4511598862406947,0.28958122135142217,0.6706112376461497","0.38240568475417525,0.4136729392938614,-1.0",193,311,267,131,"-0.14097292288545527,0.4934633616179327,-0.004268922352566595",193,"0.4282253351913974,0.40067838587068505,-1.0",127,37,3.4294270000000324
Pri_ET_Study1_5,M,0/0/1900,2022-07-11_13h49.44.662,48,test,Prioritise3,1,triangle,circle,square,cross,"-0.1442047673080774,0.4930289775224417,0.010718955352132964","1.0,-0.13815640460244194,0.305409278040333","1.0,-0.06852917744512788,-1.0","0.08211922552252782,0.40518924666980105,0.5597871012004456",194,327,48,241,"1.0,-0.13815640460244194,0.305409278040333",327,"1.0,-0.24030349193845646,-0.4804258498410512",22,13,7.568376500000113
Pri_ET_Study1_5,M,0/0/1900,2022-07-11_13h49.44.662,49,test,NoPrioritise,0,circle,triangle,cross,square,"0.8744524420551003,0.1077067653533772,0.5993718879433354","-0.1415152911985038,0.4725588943334964,0.2868282896334675","0.5810306884554026,0.3509198779468534,-1.0","1.0,-0.266139671692747,-0.3844942650329082",295,214,114,16,"0.8744524420551003,0.1077067653533772,0.5993718879433354",295,"1.0,-0.28704790815198966,-0.09816451385922986",357,245,10.56287610000004
Pri_ET_Study1_5,M,0/0/1900,2022-07-11_13h49.44.662,50,test,NoPrioritise,3,square,triangle,circle,cross,"-0.14500574250124976,0.47413711311303364,0.2742570559677715","1.0,-0.283482916447115,-0.29186272671519153","1.0,-0.07783297952557244,0.3960373748090056","0.09948789533259128,0.47503830359136323,-0.601955130836429",213,10,319,158,"0.09948789533259128,0.47503830359136323,-0.601955130836429",158,"1.0,0.1377261376429495,-1.0",76,195,4.776659900000141
Pri_ET_Study1_5,M,0/0/1900,2022-07-11_13h49.44.662,51,test,Prioritise3,1,triangle,circle,cross,square,"1.0,-0.12042756170577695,-0.8836340589512358","0.8458569493622168,0.12238552790175761,0.6108291411981881","0.8307090529045498,0.2453327610063578,-1.0","0.3262451978832188,0.42843842117143094,-1.0",41,293,93,136,"0.8458569493622168,0.12238552790175761,0.6108291411981881",293,"0.024156992038590452,0.42147876676365525,0.5201127943356356",236,72,2.731275500000038
Pri_ET_Study1_5,M,0/0/1900,2022-07-11_13h49.44.662,52,test,Prioritise2,0,triangle,cross,circle,square,"-0.1415152911985038,0.4725588943334964,0.2868282896334675","1.0,-0.29111130123666484,-0.15686324257888173","0.9973143857544444,0.03943765994348003,0.5367265506444097","1.0,-0.015534070910116049,-1.0",214,1,304,55,"-0.1415152911985038,0.4725588943334964,0.2868282896334675",214,"0.2277843781848521,0.3627318956570289,0.6269388339435948",252,307,3.3254219000000376
Pri_ET_Study1_5,M,0/0/1900,2022-07-11_13h49.44.662,53,test,NoPrioritise,0,cross,square,circle,triangle,"0.058211064666331636,0.41192535001918484,0.5445760826660213","1.0,-0.19319706407583936,0.20612000948251996","1.0,-0.045861603138592444,-1.0","0.7954699681646173,0.26233143705175754,-1.0",239,335,51,96,"0.058211064666331636,0.41192535001918484,0.5445760826660213",239,"0.4051864188365102,0.30563705046778256,0.6664498358678796",264,308,5.116449600000124
