id,gender,dob,date,n_trial,test_stage,condition,tested_position,shape_0,shape_1,shape_2,shape_3,color_0,color_1,color_2,color_3,color_angle_0,color_angle_1,color_angle_2,color_angle_3,correct_response,correct_response_angle,response,response_angle,wheel_rotation,reaction_time
Pri_ET_Study1_2,M,0/0/1900,2022-06-24_14h18.49.320,6,test,NoPrioritise,1,triangle,cross,square,circle,"0.058211064666331636,0.41192535001918484,0.5445760826660213","0.7278119810668549,0.17880451220180715,0.6471802765379799","0.7481042841002781,0.28401253410301863,-1.0","1.0,-0.20752138035248524,-0.5823144238115788",239,285,100,28,"0.7278119810668549,0.17880451220180715,0.6471802765379799",285,"-0.10043403746491275,0.49495767021285575,-0.14337977127983403",184,264,5.037533199999984
Pri_ET_Study1_2,M,0/0/1900,2022-06-24_14h18.49.320,7,test,Prioritise1,2,circle,cross,triangle,square,"1.0,-0.00039510366743955583,-1.0","-0.0864279937772866,0.4533299305616785,0.40378459741649797","0.4282253351913974,0.40067838587068505,-1.0","-0.08288077159008311,0.49449913405181634,-0.1914000323192474",57,224,127,181,"0.4282253351913974,0.40067838587068505,-1.0",127,"-0.01269399205840449,0.48953144240138324,-0.3581525544909092",171,82,3.591885599999955
Pri_ET_Study1_2,M,0/0/1900,2022-06-24_14h18.49.320,8,test,Prioritise3,3,square,triangle,circle,cross,"-0.07115460775268467,0.4487065849390661,0.42510855757080535","1.0,-0.2583995670372059,-0.4160170008955538","0.19781922438295352,0.4574422518266765,-0.8818361039644314","1.0,-0.015267259554568757,0.4762913260168815",226,18,148,311,"1.0,-0.015267259554568757,0.4762913260168815",311,"0.19781922438295352,0.4574422518266765,-0.8818361039644314",148,359,8.10994519999997
Pri_ET_Study1_2,M,0/0/1900,2022-06-24_14h18.49.320,9,test,Prioritise2,3,square,triangle,circle,cross,"0.5747774279545166,0.24332959852807035,0.670395358395977","1.0,-0.24898244687401672,0.0724226931177736","0.9788490541088481,0.1646703741338249,-1.0","0.06286533759988822,0.4804846395944975,-0.5215000541421746",275,345,80,162,"0.06286533759988822,0.4804846395944975,-0.5215000541421746",162,"1.0,0.031678509722878445,0.528693730626498",305,351,8.506552300000067
Pri_ET_Study1_2,M,0/0/1900,2022-06-24_14h18.49.320,10,test,Prioritise1,0,triangle,circle,cross,square,"0.15891936573799903,0.3831804895186659,0.5999565135488085","1.0,0.11693500061052231,-1.0","-0.10587186235375057,0.4950046804635242,-0.12755688133261178","0.7726890832158932,0.15810653737494773,0.6353563968956581",247,73,185,288,"0.15891936573799903,0.3831804895186659,0.5999565135488085",247,"0.002753009035763032,0.42748599986642954,0.5027340537090634",234,26,3.1586238999999523
Pri_ET_Study1_2,M,0/0/1900,2022-06-24_14h18.49.320,11,test,Prioritise2,1,square,cross,circle,triangle,"0.37106831880418345,0.41675617985472035,-1.0","-0.15325530146069954,0.47850880592239364,0.23567289266690317","1.0,-0.25349859092244853,0.058576446168723484","1.0,-0.030699357614306977,-1.0",132,210,346,53,"-0.15325530146069954,0.47850880592239364,0.23567289266690317",210,"-0.1599394399400429,0.4856569012506431,0.15485318992015062",204,234,3.3779744000000846
Pri_ET_Study1_2,M,0/0/1900,2022-06-24_14h18.49.320,12,test,Prioritise4,1,cross,circle,square,triangle,"0.984183681480933,0.0471694796759472,0.544551712303033","-0.11280811015512238,0.4617870748317987,0.35899735609320693","0.2715377535601935,0.44160513045338035,-1.0","1.0,0.12391818455152381,-1.0",303,220,141,74,"-0.11280811015512238,0.4617870748317987,0.35899735609320693",220,"0.21370971933434912,0.36697709911931464,0.6220261074603506",251,19,8.057293400000049
Pri_ET_Study1_2,M,0/0/1900,2022-06-24_14h18.49.320,13,test,Prioritise4,3,square,triangle,circle,cross,"0.37106831880418345,0.41675617985472035,-1.0","-0.15913672951032076,0.48350679120805196,0.18230705521727808","1.0,-0.12344048141961106,0.3289459564990056","1.0,0.05938674364207741,-1.0",132,206,325,65,"1.0,0.05938674364207741,-1.0",65,"1.0,0.1513135807267587,-1.0",78,132,3.7666260999999395
Pri_ET_Study1_2,M,0/0/1900,2022-06-24_14h18.49.320,14,test,Prioritise3,2,triangle,cross,circle,square,"0.19781922438295352,0.4574422518266765,-0.8818361039644314","1.0,-0.24976805918886447,-0.4479639557291707","0.6885060196604067,0.3095143481419429,-1.0","0.2419946445565604,0.35840841428502257,0.6316066564714324",148,20,105,253,"0.6885060196604067,0.3095143481419429,-1.0",105,"0.8886984490493344,0.21562474761751438,-1.0",88,122,2.7880859000000555
Pri_ET_Study1_2,M,0/0/1900,2022-06-24_14h18.49.320,15,test,Prioritise3,3,triangle,circle,square,cross,"0.6048714455845987,0.34221696469187823,-1.0","0.6823545184579658,0.19890605819631269,0.6567852503614975","-0.1598212484830719,0.4866460428277808,0.1409432704458322","1.0,-0.2784883645829067,-0.04031082501765193",112,282,203,353,"1.0,-0.2784883645829067,-0.04031082501765193",353,"-0.1582066093163167,0.48234509352938293,0.19584550247902222",207,304,5.974915300000021
Pri_ET_Study1_2,M,0/0/1900,2022-06-24_14h18.49.320,16,test,Prioritise1,3,triangle,square,cross,circle,"1.0,-0.2914084206358549,-0.1716625835351976","0.2563330525591274,0.3540064263668754,0.6360281906414551","1.0,0.10281785561567158,-1.0","0.28235212283095645,0.4390974279014652,-1.0",2,254,71,140,"0.28235212283095645,0.4390974279014652,-1.0",140,"0.7954699681646173,0.26233143705175754,-1.0",96,95,6.570700500000044
Pri_ET_Study1_2,M,0/0/1900,2022-06-24_14h18.49.320,17,test,Prioritise1,2,square,triangle,circle,cross,"0.4051864188365102,0.30563705046778256,0.6664498358678796","0.7599790593392,0.278698430329378,-1.0","-0.03545149328753128,0.4915787209123279,-0.3069086161051545","1.0,-0.007413941176475647,0.4855113905503705",264,99,174,310,"-0.03545149328753128,0.4915787209123279,-0.3069086161051545",174,"0.09441071644993415,0.40170970408167506,0.5670564126145141",242,305,7.688958800000023
Pri_ET_Study1_2,M,0/0/1900,2022-06-24_14h18.49.320,18,test,Prioritise3,0,triangle,cross,circle,square,"1.0,-0.28715474606071,-0.26149890951485844","0.4630300053623657,0.39022810787803497,-1.0","-0.03545149328753128,0.4915787209123279,-0.3069086161051545","1.0,0.03716450464441401,-1.0",8,124,174,62,"1.0,-0.28715474606071,-0.26149890951485844",8,"1.0,0.023895135487088437,0.520455959599228",306,281,6.766817900000092
Pri_ET_Study1_2,M,0/0/1900,2022-06-24_14h18.49.320,19,test,Prioritise4,3,triangle,cross,square,circle,"1.0,-0.2905679542092485,-0.21635494529981825","0.6823545184579658,0.19890605819631269,0.6567852503614975","-0.15325530146069954,0.47850880592239364,0.23567289266690317","0.509921421288337,0.37533864292099284,-1.0",5,282,210,120,"0.509921421288337,0.37533864292099284,-1.0",120,"0.47470490157818523,0.38660875671905104,-1.0",123,178,3.993725799999993
Pri_ET_Study1_2,M,0/0/1900,2022-06-24_14h18.49.320,20,test,Prioritise4,0,circle,triangle,square,cross,"1.0,-0.06852917744512788,-1.0","0.1774490411200258,0.4614263698132157,-0.8044096137074778","0.8744524420551003,0.1077067653533772,0.5993718879433354","-0.0864279937772866,0.4533299305616785,0.40378459741649797",48,150,295,224,"1.0,-0.06852917744512788,-1.0",48,"-0.017538974095646753,0.43320838581829424,0.48452289736445553",232,40,6.498343299999988
Pri_ET_Study1_2,M,0/0/1900,2022-06-24_14h18.49.320,21,test,Prioritise4,2,cross,circle,square,triangle,"1.0,0.022205290041545256,-1.0","-0.04273264564935253,0.4921547641531523,-0.29008164886068233","0.5747774279545166,0.24332959852807035,0.670395358395977","1.0,-0.2914084206358549,-0.1716625835351976",60,175,275,2,"0.5747774279545166,0.24332959852807035,0.670395358395977",275,"1.0,-0.24898244687401672,0.0724226931177736",345,221,7.930262399999947
Pri_ET_Study1_2,M,0/0/1900,2022-06-24_14h18.49.320,22,test,NoPrioritise,2,cross,triangle,circle,square,"0.911575527904773,0.20327130372654878,-1.0","0.4511598862406947,0.28958122135142217,0.6706112376461497","1.0,-0.2885749142137033,-0.24639910949319843","0.02803139784776887,0.4850479085911541,-0.44669070010662637",86,267,7,166,"1.0,-0.2885749142137033,-0.24639910949319843",7,"0.41670369996421397,0.40402696808005323,-1.0",128,117,9.139183900000035
Pri_ET_Study1_2,M,0/0/1900,2022-06-24_14h18.49.320,23,test,Prioritise4,2,circle,square,cross,triangle,"1.0,-0.23416809090988489,0.11348302116348141","1.0,-0.16269839246793216,-0.7181852224820324","0.9898363577373541,0.15802139914365565,-1.0","0.1377313063497616,0.46869198128419454,-0.6923217342230605",342,35,79,154,"0.9898363577373541,0.15802139914365565,-1.0",79,"0.854028730639278,0.2336538600688729,-1.0",91,246,5.184478000000013
Pri_ET_Study1_2,M,0/0/1900,2022-06-24_14h18.49.320,24,test,Prioritise4,1,square,triangle,circle,cross,"-0.11850987372908683,0.4637398184337027,0.34737226103556385","1.0,-0.27293323902243416,-0.35332683897484074","0.4051864188365102,0.30563705046778256,0.6664498358678796","1.0,0.0520116041796701,-1.0",219,14,264,64,"1.0,-0.27293323902243416,-0.35332683897484074",14,"0.3373683384989987,0.425614728337375,-1.0",135,335,7.029601899999989
Pri_ET_Study1_2,M,0/0/1900,2022-06-24_14h18.49.320,25,test,Prioritise4,0,circle,triangle,cross,square,"0.13253781604398185,0.3908200528647623,0.5874938236427092","-0.11109230792064029,0.494998675286374,-0.11182488810932678","0.6168077568629242,0.33775906377670717,-1.0","1.0,-0.176090722701999,-0.6762956704638035",245,186,111,33,"0.13253781604398185,0.3908200528647623,0.5874938236427092",245,"0.19781922438295352,0.4574422518266765,-0.8818361039644314",148,329,10.400582099999838
Pri_ET_Study1_2,M,0/0/1900,2022-06-24_14h18.49.320,26,test,Prioritise2,1,cross,triangle,circle,square,"0.984183681480933,0.0471694796759472,0.544551712303033","-0.15691856372514257,0.4811251279442219,0.20925454252068332","1.0,-0.060989074760531836,-1.0","1.0,-0.291416597096681,-0.18651092035548889",303,208,49,3,"-0.15691856372514257,0.4811251279442219,0.20925454252068332",208,"-0.0889322071979689,0.49470485377678974,-0.17530036558846096",182,16,3.8495362000001023
Pri_ET_Study1_2,M,0/0/1900,2022-06-24_14h18.49.320,27,test,Prioritise4,0,triangle,cross,square,circle,"1.0,-0.29111130123666484,-0.15686324257888173","0.37106831880418345,0.41675617985472035,-1.0","1.0,-0.07783297952557244,0.3960373748090056","-0.14097292288545527,0.4934633616179327,-0.004268922352566595",1,132,319,193,"1.0,-0.29111130123666484,-0.15686324257888173",1,"1.0,-0.291416597096681,-0.18651092035548889",3,182,4.3669077000001835
Pri_ET_Study1_2,M,0/0/1900,2022-06-24_14h18.49.320,28,test,NoPrioritise,0,cross,circle,triangle,square,"0.0809641014742315,0.4778728517952051,-0.560834903418019","1.0,-0.2812391217555803,-0.30713162009795525","0.8168605703912253,0.13684827598857496,0.6213530935889016","0.6526534052453359,0.32395804637990677,-1.0",160,11,291,108,"0.0809641014742315,0.4778728517952051,-0.560834903418019",160,"-0.045760705841983884,0.4412666063320212,0.45569155140365925",229,331,6.868396700000176
Pri_ET_Study1_2,M,0/0/1900,2022-06-24_14h18.49.320,29,test,Prioritise4,2,triangle,circle,cross,square,"1.0,-0.2905679542092485,-0.21635494529981825","1.0,-0.10086551076024819,0.3631766774585774","1.0,0.022205290041545256,-1.0","-0.1598212484830719,0.4866460428277808,0.1409432704458322",5,322,60,203,"1.0,0.022205290041545256,-1.0",60,"0.8307090529045498,0.2453327610063578,-1.0",93,179,7.1685929000000215
Pri_ET_Study1_2,M,0/0/1900,2022-06-24_14h18.49.320,30,test,NoPrioritise,0,circle,triangle,cross,square,"-0.1336957186097738,0.49417000388378884,-0.03453353894846056","0.7278119810668549,0.17880451220180715,0.6471802765379799","1.0,-0.17339639938985352,0.2442586263282529","1.0,-0.12042756170577695,-0.8836340589512358",191,285,332,41,"-0.1336957186097738,0.49417000388378884,-0.03453353894846056",191,"0.21850949126575658,0.4532202130288874,-0.9933869065076532",146,211,2.6733140000001185
Pri_ET_Study1_2,M,0/0/1900,2022-06-24_14h18.49.320,31,test,Prioritise1,0,square,cross,circle,triangle,"0.2563330525591274,0.3540064263668754,0.6360281906414551","0.30417514509994215,0.43389432139899475,-1.0","0.8885895249151152,0.10029123080933622,0.593298310174416","1.0,-0.1694459751095364,-0.6968170409133772",254,138,296,34,"0.2563330525591274,0.3540064263668754,0.6360281906414551",254,"0.15891936573799903,0.3831804895186659,0.5999565135488085",247,316,2.0485082999998667
Pri_ET_Study1_2,M,0/0/1900,2022-06-24_14h18.49.320,32,test,Prioritise1,1,circle,triangle,cross,square,"0.5691306813430501,0.3551652128948415,-1.0","-0.14715582087117385,0.4925402828135286,0.025608434090147236","0.6210691465439071,0.22472865664823272,0.6660842894513506","1.0,-0.28704790815198966,-0.09816451385922986",115,195,278,357,"-0.14715582087117385,0.4925402828135286,0.025608434090147236",195,"-0.14097292288545527,0.4934633616179327,-0.004268922352566595",193,349,2.0561589999999796
Pri_ET_Study1_2,M,0/0/1900,2022-06-24_14h18.49.320,33,test,Prioritise2,1,triangle,cross,circle,square,"1.0,-0.015534070910116049,-1.0","1.0,-0.223312447401106,0.14042906010430367","0.4665589352747248,0.2840716923699367,0.6714844115718321","-0.15325530146069954,0.47850880592239364,0.23567289266690317",55,340,268,210,"1.0,-0.223312447401106,0.14042906010430367",340,"1.0,-0.223312447401106,0.14042906010430367",340,135,2.5027549000001272
Pri_ET_Study1_2,M,0/0/1900,2022-06-24_14h18.49.320,34,test,Prioritise2,0,square,circle,triangle,cross,"0.38240568475417525,0.4136729392938614,-1.0","0.9026141269879491,0.09282770385166228,0.5869975937203944","-0.1415152911985038,0.4725588943334964,0.2868282896334675","1.0,-0.27567226916307197,-0.025990342729996674",131,297,214,352,"0.38240568475417525,0.4136729392938614,-1.0",131,"1.0,-0.2810383691272422,-0.05469022987079308",354,60,6.956001600000036
Pri_ET_Study1_2,M,0/0/1900,2022-06-24_14h18.49.320,35,test,Prioritise4,0,square,circle,cross,triangle,"1.0,-0.176090722701999,-0.6762956704638035","0.911575527904773,0.20327130372654878,-1.0","-0.1415152911985038,0.4725588943334964,0.2868282896334675","1.0,-0.2618543528600009,0.0306611530728087",33,86,214,348,"1.0,-0.176090722701999,-0.6762956704638035",33,"0.9788490541088481,0.1646703741338249,-1.0",80,46,5.620855200000051
Pri_ET_Study1_2,M,0/0/1900,2022-06-24_14h18.49.320,36,test,Prioritise2,3,cross,circle,square,triangle,"0.35968141037855483,0.3209804608831912,0.6599831247203418","-0.10587186235375057,0.4950046804635242,-0.12755688133261178","1.0,-0.24425036060701033,0.08619108045783674","1.0,0.12391818455152381,-1.0",261,185,344,74,"1.0,0.12391818455152381,-1.0",74,"-0.12881863109484093,0.46745492896353924,0.32362925960524147",217,292,5.860249199999998
Pri_ET_Study1_2,M,0/0/1900,2022-06-24_14h18.49.320,37,test,Prioritise3,0,cross,triangle,square,circle,"1.0,-0.2117453636986133,0.16700499532847024","0.13253781604398185,0.3908200528647623,0.5874938236427092","0.8885895249151152,0.10029123080933622,0.593298310174416","-0.028015013033697245,0.49094955428922593,-0.32385780920023366",338,245,296,173,"1.0,-0.2117453636986133,0.16700499532847024",338,"0.7127176267031001,0.18557291042394586,0.6506302425082333",284,320,5.56762690000005
Pri_ET_Study1_2,M,0/0/1900,2022-06-24_14h18.49.320,38,test,Prioritise1,3,circle,cross,triangle,square,"-0.04273264564935253,0.4921547641531523,-0.29008164886068233","0.6210691465439071,0.22472865664823272,0.6660842894513506","1.0,-0.1159761024614836,0.3405028198215041","0.5810306884554026,0.3509198779468534,-1.0",175,278,324,114,"0.5810306884554026,0.3509198779468534,-1.0",114,"-0.15218698220497417,0.491399065672369,0.0550849709310266",197,234,8.725151900000128
Pri_ET_Study1_2,M,0/0/1900,2022-06-24_14h18.49.320,39,test,NoPrioritise,3,cross,square,circle,triangle,"0.8771865507724368,0.22170185938115816,-1.0","-0.15745197328482874,0.48927392525561153,0.09851328502402845","0.1456375685133382,0.387038501124352,0.5938426811268567","0.10890282843090082,0.4735368131811257,-0.6233623294930688",89,200,246,157,"0.10890282843090082,0.4735368131811257,-0.6233623294930688",157,"0.28235212283095645,0.4390974279014652,-1.0",140,228,6.82845169999996
Pri_ET_Study1_2,M,0/0/1900,2022-06-24_14h18.49.320,40,test,Prioritise4,0,circle,square,triangle,cross,"-0.08288077159008311,0.49449913405181634,-0.1914000323192474","0.9165223056430671,0.08531838961047389,0.5804719469242157","1.0,-0.030699357614306977,-1.0","-0.03665861455697994,0.4386499069954206,0.4655003413302212",181,298,53,230,"-0.08288077159008311,0.49449913405181634,-0.1914000323192474",181,"0.013319861281873457,0.4245182348375207,0.5115287599103473",235,338,7.85373699999991
Pri_ET_Study1_2,M,0/0/1900,2022-06-24_14h18.49.320,41,test,Prioritise3,3,cross,triangle,square,circle,"-0.15936350859590664,0.487578374203653,0.1269149288768463","1.0,-0.0855518419522695,0.38524161028667625","0.13253781604398185,0.3908200528647623,0.5874938236427092","1.0,-0.28545618498147696,-0.27665271730440133",202,320,245,9,"1.0,-0.28545618498147696,-0.27665271730440133",9,"0.03525654226328623,0.4183671124064994,0.5284836519992187",237,74,9.271984200000134
Pri_ET_Study1_2,M,0/0/1900,2022-06-24_14h18.49.320,42,test,Prioritise3,2,cross,square,triangle,circle,"0.41670369996421397,0.40402696808005323,-1.0","1.0,-0.16655302622891022,0.25673909055504174","-0.1160886962144162,0.49493957268076216,-0.09618366371381681","1.0,-0.09842467873037941,-1.0",128,331,187,44,"-0.1160886962144162,0.49493957268076216,-0.09618366371381681",187,"0.1184165720364383,0.4719787961363635,-0.6454646836219573",156,331,5.802532600000177
Pri_ET_Study1_2,M,0/0/1900,2022-06-24_14h18.49.320,43,test,Prioritise4,1,cross,circle,square,triangle,"1.0,-0.289651960671372,-0.12741280502186536","-0.15857178695416452,0.48845422840718666,0.1127707600476957","0.9342399836420399,0.1906568045828605,-1.0","0.21370971933434912,0.36697709911931464,0.6220261074603506",359,201,84,251,"-0.15857178695416452,0.48845422840718666,0.1127707600476957",201,"-0.15913672951032076,0.48350679120805196,0.18230705521727808",206,234,5.36439919999998
Pri_ET_Study1_2,M,0/0/1900,2022-06-24_14h18.49.320,44,test,Prioritise2,1,cross,square,circle,triangle,"-0.08288077159008311,0.49449913405181634,-0.1914000323192474","1.0,-0.2117453636986133,0.16700499532847024","-0.007535811164553707,0.4303825516742039,0.4937312314227156","1.0,-0.13481497066722903,-0.8172789642511413",181,338,233,39,"1.0,-0.2117453636986133,0.16700499532847024",338,"1.0,-0.27567226916307197,-0.025990342729996674",352,130,2.256456500000013
Pri_ET_Study1_2,M,0/0/1900,2022-06-24_14h18.49.320,45,test,Prioritise4,1,cross,circle,square,triangle,"1.0,-0.03882752461224859,0.44751763152896373","1.0,-0.28545618498147696,-0.27665271730440133","-0.12881863109484093,0.46745492896353924,0.32362925960524147","0.6885060196604067,0.3095143481419429,-1.0",314,9,217,105,"1.0,-0.28545618498147696,-0.27665271730440133",9,"0.7836643519746782,0.2678576623980824,-1.0",97,44,5.737481800000069
Pri_ET_Study1_2,M,0/0/1900,2022-06-24_14h18.49.320,46,test,NoPrioritise,0,square,circle,cross,triangle,"1.0,-0.27567226916307197,-0.025990342729996674","0.6056610145008174,0.2310032177113197,0.6677762187869551","-0.02724900693809007,0.43596400275120595,0.47511170232003863","1.0,0.007155954649565421,-1.0",352,277,231,58,"1.0,-0.27567226916307197,-0.025990342729996674",352,"1.0,-0.25349859092244853,0.058576446168723484",346,188,2.455276700000013
Pri_ET_Study1_2,M,0/0/1900,2022-06-24_14h18.49.320,47,test,Prioritise1,2,cross,square,triangle,circle,"0.7718332302050808,0.2733134055615505,-1.0","1.0,-0.060989074760531836,-1.0","0.06286533759988822,0.4804846395944975,-0.5215000541421746","1.0,-0.2784883645829067,-0.04031082501765193",98,49,162,353,"0.06286533759988822,0.4804846395944975,-0.5215000541421746",162,"1.0,-0.29113614091237483,-0.20140827106110581",4,355,6.253695000000107
Pri_ET_Study1_2,M,0/0/1900,2022-06-24_14h18.49.320,48,test,Prioritise1,3,triangle,circle,cross,square,"0.2563330525591274,0.3540064263668754,0.6360281906414551","1.0,-0.2905679542092485,-0.21635494529981825","-0.15857178695416452,0.48845422840718666,0.1127707600476957","0.5810306884554026,0.3509198779468534,-1.0",254,5,201,114,"0.5810306884554026,0.3509198779468534,-1.0",114,"-0.1336957186097738,0.49417000388378884,-0.03453353894846056",191,270,8.91986380000003
Pri_ET_Study1_2,M,0/0/1900,2022-06-24_14h18.49.320,49,test,Prioritise4,1,circle,square,cross,triangle,"1.0,-0.16655302622891022,0.25673909055504174","0.1184165720364383,0.4719787961363635,-0.6454646836219573","1.0,-0.22467733398512213,-0.5303566464837048","0.27079222332264496,0.349525727356639,0.6402021298134932",331,156,25,255,"0.1184165720364383,0.4719787961363635,-0.6454646836219573",156,"-0.004817967995419115,0.4887422579776717,-0.37551595656205394",170,97,4.338377300000047
Pri_ET_Study1_2,M,0/0/1900,2022-06-24_14h18.49.320,50,test,Prioritise4,1,triangle,square,circle,cross,"0.509921421288337,0.37533864292099284,-1.0","-0.028015013033697245,0.49094955428922593,-0.32385780920023366","1.0,-0.2810383691272422,-0.05469022987079308","0.17237529551869346,0.3792456671279014,0.6058334931269098",120,173,354,248,"-0.028015013033697245,0.49094955428922593,-0.32385780920023366",173,"-0.12085421394465079,0.49482727509491764,-0.08063336981743141",188,197,5.555250999999998
Pri_ET_Study1_2,M,0/0/1900,2022-06-24_14h18.49.320,51,test,NoPrioritise,2,triangle,circle,cross,square,"0.35978173682339754,0.41977397962065344,-1.0","0.8744524420551003,0.1077067653533772,0.5993718879433354","-0.0864279937772866,0.4533299305616785,0.40378459741649797","1.0,-0.25349859092244853,0.058576446168723484",133,295,224,346,"-0.0864279937772866,0.4533299305616785,0.40378459741649797",224,"1.0,-0.07783297952557244,0.3960373748090056",319,284,4.772888799999919
Pri_ET_Study1_2,M,0/0/1900,2022-06-24_14h18.49.320,52,test,Prioritise4,1,square,circle,triangle,cross,"1.0,-0.10086551076024819,0.3631766774585774","1.0,-0.007959551777363516,-1.0","-0.11280811015512238,0.4617870748317987,0.35899735609320693","1.0,-0.2897135245148047,-0.23135156862016248",322,56,220,6,"1.0,-0.007959551777363516,-1.0",56,"1.0,-0.24898244687401672,0.0724226931177736",345,336,8.187068899999986
Pri_ET_Study1_2,M,0/0/1900,2022-06-24_14h18.49.320,53,test,Prioritise1,1,square,triangle,cross,circle,"0.5929450132200651,0.3466038519932022,-1.0","1.0,-0.09842467873037941,-1.0","-0.15218698220497417,0.491399065672369,0.0550849709310266","1.0,0.008268781307839035,0.5033766660072689",113,44,197,308,"1.0,-0.09842467873037941,-1.0",44,"-0.137653653553384,0.47091943313012696,0.2992494234533911",215,318,6.5505097000000205
