id,gender,dob,date,n_trial,test_stage,condition,tested_position,shape_0,shape_1,shape_2,shape_3,color_0,color_1,color_2,color_3,color_angle_0,color_angle_1,color_angle_2,color_angle_3,correct_response,correct_response_angle,response,response_angle,wheel_rotation,reaction_time
Pri_ET_Study1_4,M,0/0/1900,2022-07-07_11h54.14.926,6,test,Prioritise2,0,square,triangle,circle,cross,"-0.15936350859590664,0.487578374203653,0.1269149288768463","0.4397882380638529,0.39726260220805054,-1.0","0.10691635848548953,0.39815526341168916,0.5740986907036785","1.0,-0.291416597096681,-0.18651092035548889",202,126,243,3,"-0.15936350859590664,0.487578374203653,0.1269149288768463",202,"-0.1598212484830719,0.4866460428277808,0.1409432704458322",203,216,5.172258300000067
Pri_ET_Study1_4,M,0/0/1900,2022-07-07_11h54.14.926,7,test,Prioritise2,0,triangle,circle,cross,square,"1.0,-0.2618543528600009,0.0306611530728087","0.35968141037855483,0.3209804608831912,0.6599831247203418","1.0,0.031678509722878445,0.528693730626498","-0.0889322071979689,0.49470485377678974,-0.17530036558846096",348,261,305,182,"1.0,-0.2618543528600009,0.0306611530728087",348,"1.0,-0.06229796743051119,0.4171389626044979",317,41,5.394709199999852
Pri_ET_Study1_4,M,0/0/1900,2022-07-07_11h54.14.926,8,test,Prioritise3,0,triangle,circle,cross,square,"-0.13746749759655974,0.49384364036211803,-0.01935357496354817","1.0,-0.2810383691272422,-0.05469022987079308","1.0,-0.08353952619481586,-1.0","0.5691306813430501,0.3551652128948415,-1.0",192,354,46,115,"-0.13746749759655974,0.49384364036211803,-0.01935357496354817",192,"0.8423878648894922,0.2395276862660105,-1.0",92,344,4.008619799999906
Pri_ET_Study1_4,M,0/0/1900,2022-07-07_11h54.14.926,9,test,Prioritise2,1,square,cross,circle,triangle,"0.4981526525436166,0.3791643150394166,-1.0","1.0,-0.23930972970484676,0.09987881270213972","0.9303101871846857,0.07776559495072588,0.5737236459068971","0.03656203285471027,0.4839890544285097,-0.46499532916065",121,343,299,165,"1.0,-0.23930972970484676,0.09987881270213972",343,"1.0,-0.28704790815198966,-0.09816451385922986",357,183,5.194639999999708
Pri_ET_Study1_4,M,0/0/1900,2022-07-07_11h54.14.926,10,test,Prioritise4,2,square,circle,triangle,cross,"1.0,0.023895135487088437,0.520455959599228","-0.06359610428535867,0.4935649245563736,-0.24027710533734647","1.0,0.03716450464441401,-1.0","1.0,-0.283482916447115,-0.29186272671519153",306,178,62,10,"1.0,0.03716450464441401,-1.0",62,"1.0,0.007155954649565421,-1.0",58,188,4.189795499999491
Pri_ET_Study1_4,M,0/0/1900,2022-07-07_11h54.14.926,11,test,Prioritise2,3,square,cross,circle,triangle,"0.8168605703912253,0.13684827598857496,0.6213530935889016","1.0,0.09568719202827336,-1.0","1.0,-0.24030349193845646,-0.4804258498410512","0.024156992038590452,0.42147876676365525,0.5201127943356356",291,70,22,236,"0.024156992038590452,0.42147876676365525,0.5201127943356356",236,"1.0,-0.24976805918886447,-0.4479639557291707",20,324,3.938941100000193
Pri_ET_Study1_4,M,0/0/1900,2022-07-07_11h54.14.926,12,test,Prioritise3,3,square,cross,circle,triangle,"0.2563330525591274,0.3540064263668754,0.6360281906414551","0.9439739668489959,0.07017173146500566,0.5667550331301558","0.40522526965537775,0.4073086888830977,-1.0","-0.04985376064386149,0.4926777683571715,-0.2733707743273047",254,300,129,176,"-0.04985376064386149,0.4926777683571715,-0.2733707743273047",176,"0.30417514509994215,0.43389432139899475,-1.0",138,110,3.4576835000007122
Pri_ET_Study1_4,M,0/0/1900,2022-07-07_11h54.14.926,13,test,Prioritise4,0,circle,square,cross,triangle,"1.0,0.022205290041545256,-1.0","0.019624625934283157,0.48605247051678724,-0.428609032695351","-0.09355100115627091,0.45554214766479406,0.3928507547204487","1.0,-0.28331765203541326,-0.06912673399707303",60,167,223,355,"1.0,0.022205290041545256,-1.0",60,"0.058211064666331636,0.41192535001918484,0.5445760826660213",239,65,3.689723100000265
Pri_ET_Study1_4,M,0/0/1900,2022-07-07_11h54.14.926,14,test,NoPrioritise,3,triangle,cross,circle,square,"1.0,-0.023115205136178596,-1.0","0.3485477954945324,0.4227267056127266,-1.0","0.7127176267031001,0.18557291042394586,0.6506302425082333","-0.15913672951032076,0.48350679120805196,0.18230705521727808",54,134,284,206,"-0.15913672951032076,0.48350679120805196,0.18230705521727808",206,"-0.15857178695416452,0.48845422840718666,0.1127707600476957",201,282,6.124207800000477
Pri_ET_Study1_4,M,0/0/1900,2022-07-07_11h54.14.926,15,test,Prioritise4,2,circle,triangle,cross,square,"-0.007535811164553707,0.4303825516742039,0.4937312314227156","1.0,0.13084904670314157,-1.0","-0.14097292288545527,0.4934633616179327,-0.004268922352566595","1.0,-0.04666697700988032,0.4375655321668761",233,75,193,315,"-0.14097292288545527,0.4934633616179327,-0.004268922352566595",193,"1.0,-0.2914084206358549,-0.1716625835351976",2,321,5.96189030000005
Pri_ET_Study1_4,M,0/0/1900,2022-07-07_11h54.14.926,16,test,NoPrioritise,3,triangle,circle,cross,square,"0.5593128013847881,0.24938009178326226,0.6713213889936891","-0.09478536258948067,0.49485771099788134,-0.15929400236046964","1.0,-0.2905679542092485,-0.21635494529981825","1.0,0.06672643376273091,-1.0",274,183,5,66,"1.0,0.06672643376273091,-1.0",66,"-0.04985376064386149,0.4926777683571715,-0.2733707743273047",176,1,4.5310411999998905
Pri_ET_Study1_4,M,0/0/1900,2022-07-07_11h54.14.926,17,test,Prioritise2,1,cross,circle,triangle,square,"0.03656203285471027,0.4839890544285097,-0.46499532916065","1.0,0.10281785561567158,-1.0","0.8168605703912253,0.13684827598857496,0.6213530935889016","1.0,-0.28715474606071,-0.26149890951485844",165,71,291,8,"1.0,0.10281785561567158,-1.0",71,"1.0,-0.045861603138592444,-1.0",51,50,3.628049799999644
Pri_ET_Study1_4,M,0/0/1900,2022-07-07_11h54.14.926,18,test,NoPrioritise,2,square,cross,triangle,circle,"1.0,-0.0932311933171065,0.374286934875081","1.0,-0.11314379054822865,-0.9277147292103822","-0.1415152911985038,0.4725588943334964,0.2868282896334675","0.509921421288337,0.37533864292099284,-1.0",321,42,214,120,"-0.1415152911985038,0.4725588943334964,0.2868282896334675",214,"-0.0864279937772866,0.4533299305616785,0.40378459741649797",224,272,2.5670349000001806
Pri_ET_Study1_4,M,0/0/1900,2022-07-07_11h54.14.926,19,test,NoPrioritise,3,cross,triangle,circle,square,"1.0,-0.283482916447115,-0.29186272671519153","0.5438403016684124,0.25535465854340766,0.6719910833849003","0.1774490411200258,0.4614263698132157,-0.8044096137074778","-0.017538974095646753,0.43320838581829424,0.48452289736445553",10,273,150,232,"-0.017538974095646753,0.43320838581829424,0.48452289736445553",232,"-0.02724900693809007,0.43596400275120595,0.47511170232003863",231,126,3.157990499999869
Pri_ET_Study1_4,M,0/0/1900,2022-07-07_11h54.14.926,20,test,Prioritise4,2,cross,circle,triangle,square,"1.0,-0.023115205136178596,-1.0","0.37106831880418345,0.41675617985472035,-1.0","0.697563521415238,0.19227379976898162,0.6538323072937366","1.0,-0.25349859092244853,0.058576446168723484",54,132,283,346,"0.697563521415238,0.19227379976898162,0.6538323072937366",283,"0.4665589352747248,0.2840716923699367,0.6714844115718321",268,338,3.828388900000391
Pri_ET_Study1_4,M,0/0/1900,2022-07-07_11h54.14.926,21,test,NoPrioritise,0,circle,cross,triangle,square,"1.0,-0.12344048141961106,0.3289459564990056","0.21370971933434912,0.36697709911931464,0.6220261074603506","1.0,-0.09842467873037941,-1.0","0.7836643519746782,0.2678576623980824,-1.0",325,251,44,97,"1.0,-0.12344048141961106,0.3289459564990056",325,"1.0,-0.23416809090988489,0.11348302116348141",342,320,2.64141810000001
Pri_ET_Study1_4,M,0/0/1900,2022-07-07_11h54.14.926,22,test,NoPrioritise,2,circle,square,cross,triangle,"0.6210691465439071,0.22472865664823272,0.6660842894513506","0.18759316868675757,0.45946387343509576,-0.8398972692549822","0.7718332302050808,0.2733134055615505,-1.0","-0.15087465470231598,0.47711162872615454,0.24867635980838454",278,149,98,211,"0.7718332302050808,0.2733134055615505,-1.0",98,"-0.0889322071979689,0.49470485377678974,-0.17530036558846096",182,256,4.3671323999997185
Pri_ET_Study1_4,M,0/0/1900,2022-07-07_11h54.14.926,23,test,Prioritise3,1,triangle,square,circle,cross,"1.0,-0.17339639938985352,0.2442586263282529","0.3373683384989987,0.425614728337375,-1.0","1.0,-0.2541916545294901,-0.43193236346031305","0.7726890832158932,0.15810653737494773,0.6353563968956581",332,135,19,288,"0.3373683384989987,0.425614728337375,-1.0",135,"0.25011230249462657,0.4464347244570299,-1.0",143,3,4.9605578000000605
Pri_ET_Study1_4,M,0/0/1900,2022-07-07_11h54.14.926,24,test,Prioritise3,1,triangle,square,cross,circle,"1.0,-0.14190666083918357,-0.7896703829265752","-0.10043403746491275,0.49495767021285575,-0.14337977127983403","0.03525654226328623,0.4183671124064994,0.5284836519992187","0.5335383805596645,0.36747902832868284,-1.0",38,184,237,118,"-0.10043403746491275,0.49495767021285575,-0.14337977127983403",184,"0.6517915958318632,0.21196052870658733,0.661939301509457",280,238,6.325789800000166
Pri_ET_Study1_4,M,0/0/1900,2022-07-07_11h54.14.926,25,test,Prioritise2,0,square,triangle,circle,cross,"0.2715377535601935,0.44160513045338035,-1.0","1.0,-0.2914084206358549,-0.1716625835351976","-0.045760705841983884,0.4412666063320212,0.45569155140365925","0.9001622899209403,0.20948101299508481,-1.0",141,2,229,87,"0.2715377535601935,0.44160513045338035,-1.0",141,"-0.10043403746491275,0.49495767021285575,-0.14337977127983403",184,235,3.6922825999999986
Pri_ET_Study1_4,M,0/0/1900,2022-07-07_11h54.14.926,26,test,Prioritise4,3,circle,square,triangle,cross,"-0.14500574250124976,0.47413711311303364,0.2742570559677715","1.0,-0.09100024043058197,-1.0","0.5453823652594301,0.36344457638027117,-1.0","1.0,0.008268781307839035,0.5033766660072689",213,45,117,308,"1.0,0.008268781307839035,0.5033766660072689",308,"1.0,-0.03882752461224859,0.44751763152896373",314,292,3.364381099999264
Pri_ET_Study1_4,M,0/0/1900,2022-07-07_11h54.14.926,27,test,NoPrioritise,3,square,triangle,cross,circle,"1.0,-0.19952917352700617,0.19318579588388318","0.4864131283203974,0.38292092452220805,-1.0","1.0,-0.21911833444213913,-0.5474132739956148","0.03525654226328623,0.4183671124064994,0.5284836519992187",336,122,26,237,"0.03525654226328623,0.4183671124064994,0.5284836519992187",237,"1.0,-0.2853220527670477,-0.0836186653125478",356,344,2.730831200000466
Pri_ET_Study1_4,M,0/0/1900,2022-07-07_11h54.14.926,28,test,Prioritise2,1,square,circle,cross,triangle,"-0.11280811015512238,0.4617870748317987,0.35899735609320693","0.011345098196205106,0.4870029319956142,-0.41073039696963887","0.6823545184579658,0.19890605819631269,0.6567852503614975","0.5929450132200651,0.3466038519932022,-1.0",220,168,282,113,"0.011345098196205106,0.4870029319956142,-0.41073039696963887",168,"0.12802681261339854,0.47036395437091305,-0.6683938146358337",155,106,3.830500999999458
Pri_ET_Study1_4,M,0/0/1900,2022-07-07_11h54.14.926,29,test,Prioritise4,2,triangle,square,cross,circle,"-0.09478536258948067,0.49485771099788134,-0.15929400236046964","1.0,-0.24898244687401672,0.0724226931177736","0.8602068900008202,0.11507220116757,0.6052161878467197","0.6407010103455535,0.32862970770224886,-1.0",183,345,294,109,"0.8602068900008202,0.11507220116757,0.6052161878467197",294,"1.0,-0.29111130123666484,-0.15686324257888173",1,41,3.5401411000002554
Pri_ET_Study1_4,M,0/0/1900,2022-07-07_11h54.14.926,30,test,Prioritise4,0,circle,cross,square,triangle,"1.0,-0.20571451687417974,0.18014638001872707","1.0,-0.023115205136178596,-1.0","0.1184165720364383,0.4719787961363635,-0.6454646836219573","0.5810306884554026,0.3509198779468534,-1.0",337,54,156,114,"1.0,-0.20571451687417974,0.18014638001872707",337,"1.0,0.08129056571751603,-1.0",68,234,6.585726199999954
Pri_ET_Study1_4,M,0/0/1900,2022-07-07_11h54.14.926,31,test,Prioritise3,3,circle,triangle,square,cross,"1.0,-0.015534070910116049,-1.0","0.509921421288337,0.37533864292099284,-1.0","0.7874973343482177,0.15108074255601633,0.6309286527694675","0.07004997715874661,0.40859431628906884,0.5522929170622126",55,120,289,240,"0.07004997715874661,0.40859431628906884,0.5522929170622126",240,"0.5128942075651803,0.26707393527284795,0.6725600501236935",271,148,4.0479803999996875
Pri_ET_Study1_4,M,0/0/1900,2022-07-07_11h54.14.926,32,test,Prioritise4,0,square,cross,triangle,circle,"1.0,-0.09842467873037941,-1.0","0.07004997715874661,0.40859431628906884,0.5522929170622126","0.9303101871846857,0.07776559495072588,0.5737236459068971","0.6048714455845987,0.34221696469187823,-1.0",44,240,299,112,"1.0,-0.09842467873037941,-1.0",44,"0.17237529551869346,0.3792456671279014,0.6058334931269098",248,347,4.6966590000001815
Pri_ET_Study1_4,M,0/0/1900,2022-07-07_11h54.14.926,33,test,Prioritise3,3,triangle,square,cross,circle,"0.8458569493622168,0.12238552790175761,0.6108291411981881","0.8189948021797893,0.2510686603392729,-1.0","0.18759316868675757,0.45946387343509576,-0.8398972692549822","1.0,-0.2914084206358549,-0.1716625835351976",293,94,149,2,"1.0,-0.2914084206358549,-0.1716625835351976",2,"0.6646065852612066,0.3192149609683923,-1.0",107,244,4.905592099999922
Pri_ET_Study1_4,M,0/0/1900,2022-07-07_11h54.14.926,34,test,NoPrioritise,2,cross,triangle,circle,square,"-0.04985376064386149,0.4926777683571715,-0.2733707743273047","0.5593128013847881,0.24938009178326226,0.6713213889936891","1.0,0.06672643376273091,-1.0","0.557247182986663,0.35934004439537626,-1.0",176,274,66,116,"1.0,0.06672643376273091,-1.0",66,"0.5453823652594301,0.36344457638027117,-1.0",117,43,3.8176917000000685
Pri_ET_Study1_4,M,0/0/1900,2022-07-07_11h54.14.926,35,test,Prioritise3,3,square,triangle,cross,circle,"-0.06301515924349677,0.44629443292921844,0.43549282839157066","1.0,0.04460337025072447,-1.0","0.4665589352747248,0.2840716923699367,0.6714844115718321","1.0,-0.2759589912597996,-0.3378595329546661",227,63,268,13,"1.0,-0.2759589912597996,-0.3378595329546661",13,"-0.12881863109484093,0.46745492896353924,0.32362925960524147",217,246,4.172430300000087
Pri_ET_Study1_4,M,0/0/1900,2022-07-07_11h54.14.926,36,test,Prioritise4,2,square,cross,triangle,circle,"1.0,-0.030699357614306977,-1.0","0.21370971933434912,0.36697709911931464,0.6220261074603506","0.37106831880418345,0.41675617985472035,-1.0","1.0,-0.12344048141961106,0.3289459564990056",53,251,132,325,"0.37106831880418345,0.41675617985472035,-1.0",132,"1.0,0.10281785561567158,-1.0",71,148,2.772569200000362
Pri_ET_Study1_4,M,0/0/1900,2022-07-07_11h54.14.926,37,test,Prioritise1,1,circle,triangle,square,cross,"0.5335383805596645,0.36747902832868284,-1.0","1.0,-0.14892208927791584,-0.7642951287839744","-0.12384754992127334,0.4656289401720195,0.3355818842165046","0.4051864188365102,0.30563705046778256,0.6664498358678796",118,37,218,264,"1.0,-0.14892208927791584,-0.7642951287839744",37,"1.0,-0.030699357614306977,-1.0",53,44,1.924508699999933
Pri_ET_Study1_4,M,0/0/1900,2022-07-07_11h54.14.926,38,test,Prioritise1,0,triangle,square,cross,circle,"0.7836643519746782,0.2678576623980824,-1.0","-0.03545149328753128,0.4915787209123279,-0.3069086161051545","1.0,-0.060989074760531836,-1.0","0.2277843781848521,0.3627318956570289,0.6269388339435948",97,174,49,252,"0.7836643519746782,0.2678576623980824,-1.0",97,"1.0,0.13084904670314157,-1.0",75,291,6.110289500000363
Pri_ET_Study1_4,M,0/0/1900,2022-07-07_11h54.14.926,39,test,Prioritise2,1,cross,triangle,circle,square,"-0.07663707943429687,0.49424057193593485,-0.2075945922293636","1.0,-0.20571451687417974,0.18014638001872707","0.5438403016684124,0.25535465854340766,0.6719910833849003","0.4864131283203974,0.38292092452220805,-1.0",180,337,273,122,"1.0,-0.20571451687417974,0.18014638001872707",337,"1.0,-0.25349859092244853,0.058576446168723484",346,209,4.292402699999911
Pri_ET_Study1_4,M,0/0/1900,2022-07-07_11h54.14.926,40,test,Prioritise2,3,square,triangle,circle,cross,"-0.15325530146069954,0.47850880592239364,0.23567289266690317","1.0,-0.22467733398512213,-0.5303566464837048","0.6210691465439071,0.22472865664823272,0.6660842894513506","0.6765582342033039,0.31440040312493167,-1.0",210,25,278,106,"0.6765582342033039,0.31440040312493167,-1.0",106,"-0.004817967995419115,0.4887422579776717,-0.37551595656205394",170,250,3.7302577999998903
Pri_ET_Study1_4,M,0/0/1900,2022-07-07_11h54.14.926,41,test,Prioritise4,1,square,triangle,cross,circle,"-0.12881863109484093,0.46745492896353924,0.32362925960524147","0.9454860823634645,0.18425356693025585,-1.0","1.0,-0.13481497066722903,-0.8172789642511413","0.4282253351913974,0.40067838587068505,-1.0",217,83,39,127,"0.9454860823634645,0.18425356693025585,-1.0",83,"1.0,0.13084904670314157,-1.0",75,33,5.074449400000049
Pri_ET_Study1_4,M,0/0/1900,2022-07-07_11h54.14.926,42,test,Prioritise3,2,square,cross,triangle,circle,"1.0,-0.2696580629443429,-0.3688697412252795","1.0,-0.19319706407583936,0.20612000948251996","0.03656203285471027,0.4839890544285097,-0.46499532916065","0.7362113369355152,0.2892555466706437,-1.0",15,335,165,101,"0.03656203285471027,0.4839890544285097,-0.46499532916065",165,"0.09948789533259128,0.47503830359136323,-0.601955130836429",158,321,2.4801793999995425
Pri_ET_Study1_4,M,0/0/1900,2022-07-07_11h54.14.926,43,test,NoPrioritise,3,square,triangle,circle,cross,"1.0,-0.28715474606071,-0.26149890951485844","-0.1481252589400609,0.4756545429797898,0.26153874370652797","0.18759316868675757,0.45946387343509576,-0.8398972692549822","0.8189948021797893,0.2510686603392729,-1.0",8,212,149,94,"0.8189948021797893,0.2510686603392729,-1.0",94,"1.0,-0.20149881210311282,-0.6002331830476271",29,270,3.76357999999982
Pri_ET_Study1_4,M,0/0/1900,2022-07-07_11h54.14.926,44,test,Prioritise3,0,cross,triangle,circle,square,"0.2715377535601935,0.44160513045338035,-1.0","1.0,-0.04666697700988032,0.4375655321668761","1.0,0.029697581538389972,-1.0","0.3148218664135791,0.3356097028178475,0.6512264970146455",141,315,61,258,"0.2715377535601935,0.44160513045338035,-1.0",141,"1.0,-0.20752138035248524,-0.5823144238115788",28,321,3.607540599999993
Pri_ET_Study1_4,M,0/0/1900,2022-07-07_11h54.14.926,45,test,Prioritise4,2,triangle,square,cross,circle,"0.37106831880418345,0.41675617985472035,-1.0","0.4051864188365102,0.30563705046778256,0.6664498358678796","1.0,-0.0855518419522695,0.38524161028667625","0.9342399836420399,0.1906568045828605,-1.0",132,264,320,84,"1.0,-0.0855518419522695,0.38524161028667625",320,"0.40522526965537775,0.4073086888830977,-1.0",129,354,3.4419722000002366
Pri_ET_Study1_4,M,0/0/1900,2022-07-07_11h54.14.926,46,test,Prioritise1,3,triangle,square,cross,circle,"0.1774490411200258,0.4614263698132157,-0.8044096137074778","0.8307090529045498,0.2453327610063578,-1.0","0.8314067698500829,0.129644828397681,0.6162087510840306","-0.15913672951032076,0.48350679120805196,0.18230705521727808",150,93,292,206,"-0.15913672951032076,0.48350679120805196,0.18230705521727808",206,"0.557247182986663,0.35934004439537626,-1.0",116,205,3.2262278000007427
Pri_ET_Study1_4,M,0/0/1900,2022-07-07_11h54.14.926,47,test,NoPrioritise,0,circle,square,triangle,cross,"1.0,-0.24976805918886447,-0.4479639557291707","0.49743207809976986,0.2728177294164349,0.672458831583457","0.6526534052453359,0.32395804637990677,-1.0","-0.06301515924349677,0.44629443292921844,0.43549282839157066",20,270,108,227,"1.0,-0.24976805918886447,-0.4479639557291707",20,"0.911575527904773,0.20327130372654878,-1.0",86,38,3.660479799999848
Pri_ET_Study1_4,M,0/0/1900,2022-07-07_11h54.14.926,48,test,Prioritise4,0,square,triangle,circle,cross,"0.10890282843090082,0.4735368131811257,-0.6233623294930688","1.0,0.11693500061052231,-1.0","0.013319861281873457,0.4245182348375207,0.5115287599103473","1.0,-0.289651960671372,-0.12741280502186536",157,73,235,359,"0.10890282843090082,0.4735368131811257,-0.6233623294930688",157,"1.0,-0.2853220527670477,-0.0836186653125478",356,222,4.648244399999385
Pri_ET_Study1_4,M,0/0/1900,2022-07-07_11h54.14.926,49,test,Prioritise3,2,square,triangle,circle,cross,"1.0,0.1377261376429495,-1.0","0.011345098196205106,0.4870029319956142,-0.41073039696963887","0.8885895249151152,0.10029123080933622,0.593298310174416","-0.1552691192795369,0.47984650043174004,0.22253130766167373",76,168,296,209,"0.8885895249151152,0.10029123080933622,0.593298310174416",296,"0.8602068900008202,0.11507220116757,0.6052161878467197",294,6,4.210931399999936
Pri_ET_Study1_4,M,0/0/1900,2022-07-07_11h54.14.926,50,test,Prioritise4,3,cross,triangle,circle,square,"1.0,-0.223312447401106,0.14042906010430367","0.09017416231209929,0.4764835565228893,-0.581140049938324","1.0,-0.1694459751095364,-0.6968170409133772","0.6885060196604067,0.3095143481419429,-1.0",340,159,34,105,"0.6885060196604067,0.3095143481419429,-1.0",105,"0.7278119810668549,0.17880451220180715,0.6471802765379799",285,241,7.182694499999343
Pri_ET_Study1_4,M,0/0/1900,2022-07-07_11h54.14.926,51,test,NoPrioritise,2,square,circle,cross,triangle,"1.0,-0.23416809090988489,0.11348302116348141","-0.1481252589400609,0.4756545429797898,0.26153874370652797","1.0,0.12391818455152381,-1.0","0.4665589352747248,0.2840716923699367,0.6714844115718321",342,212,74,268,"1.0,0.12391818455152381,-1.0",74,"0.4282253351913974,0.40067838587068505,-1.0",127,216,5.009157399999822
Pri_ET_Study1_4,M,0/0/1900,2022-07-07_11h54.14.926,52,test,Prioritise2,2,circle,square,triangle,cross,"1.0,-0.2583995670372059,-0.4160170008955538","1.0,0.12391818455152381,-1.0","-0.14715582087117385,0.4925402828135286,0.025608434090147236","0.2419946445565604,0.35840841428502257,0.6316066564714324",18,74,195,253,"-0.14715582087117385,0.4925402828135286,0.025608434090147236",195,"-0.028015013033697245,0.49094955428922593,-0.32385780920023366",173,55,5.1763692000004085
Pri_ET_Study1_4,M,0/0/1900,2022-07-07_11h54.14.926,53,test,Prioritise2,3,circle,triangle,cross,square,"-0.15936350859590664,0.487578374203653,0.1269149288768463","1.0,-0.13481497066722903,-0.8172789642511413","0.8189948021797893,0.2510686603392729,-1.0","0.13253781604398185,0.3908200528647623,0.5874938236427092",202,39,94,245,"0.13253781604398185,0.3908200528647623,0.5874938236427092",245,"0.7836643519746782,0.2678576623980824,-1.0",97,247,5.385013000000072
